子图,系列,x,y
子图1：(a) 水平分量,Abaqus,-0.91,2.071856898
子图1：(a) 水平分量,Abaqus,-0.9,2.079962192
子图1：(a) 水平分量,Abaqus,-0.89,2.088120287
子图1：(a) 水平分量,Abaqus,-0.88,2.096278381
子图1：(a) 水平分量,Abaqus,-0.87,2.104586491
子图1：(a) 水平分量,Abaqus,-0.86,2.112894601
子图1：(a) 水平分量,Abaqus,-0.85,2.121202712
子图1：(a) 水平分量,Abaqus,-0.84,2.129847077
子图1：(a) 水平分量,Abaqus,-0.83,2.138861555
子图1：(a) 水平分量,Abaqus,-0.82,2.147876032
子图1：(a) 水平分量,Abaqus,-0.81,2.156890509
子图1：(a) 水平分量,Abaqus,-0.8,2.165904986
子图1：(a) 水平分量,Abaqus,-0.79,2.174989315
子图1：(a) 水平分量,Abaqus,-0.78,2.184155095
子图1：(a) 水平分量,Abaqus,-0.77,2.193681148
子图1：(a) 水平分量,Abaqus,-0.76,2.2032072
子图1：(a) 水平分量,Abaqus,-0.75,2.213013987
子图1：(a) 水平分量,Abaqus,-0.74,2.222820774
子图1：(a) 水平分量,Abaqus,-0.73,2.23262756
子图1：(a) 水平分量,Abaqus,-0.72,2.242434347
子图1：(a) 水平分量,Abaqus,-0.71,2.252178721
子图1：(a) 水平分量,Abaqus,-0.7,2.262324324
子图1：(a) 水平分量,Abaqus,-0.69,2.272470666
子图1：(a) 水平分量,Abaqus,-0.68,2.282617008
子图1：(a) 水平分量,Abaqus,-0.67,2.293075912
子图1：(a) 水平分量,Abaqus,-0.66,2.303534817
子图1：(a) 水平分量,Abaqus,-0.65,2.313993722
子图1：(a) 水平分量,Abaqus,-0.64,2.324452627
子图1：(a) 水平分量,Abaqus,-0.63,2.334657493
子图1：(a) 水平分量,Abaqus,-0.62,2.345094474
子图1：(a) 水平分量,Abaqus,-0.61,2.355648717
子图1：(a) 水平分量,Abaqus,-0.6,2.366202959
子图1：(a) 水平分量,Abaqus,-0.59,2.3770973
子图1：(a) 水平分量,Abaqus,-0.58,2.387991641
子图1：(a) 水平分量,Abaqus,-0.57,2.398885982
子图1：(a) 水平分量,Abaqus,-0.56,2.409780323
子图1：(a) 水平分量,Abaqus,-0.55,2.42016886
子图1：(a) 水平分量,Abaqus,-0.54,2.430557398
子图1：(a) 水平分量,Abaqus,-0.53,2.440945935
子图1：(a) 水平分量,Abaqus,-0.52,2.451366222
子图1：(a) 水平分量,Abaqus,-0.51,2.462403846
